temperature,current,voltage,vibration,label
63.03,8.9,203.96,0.17,0.0
68.27,7.7,201.07,0.42,0.0
105.84,15.88,170.92,0.81,1.0
59.27,7.96,204.53,0.4,0.0
73.79,9.6,207.73,0.33,0.0
76.26,8.65,198.69,0.37,0.0
61.18,8.83,204.33,0.26,0.0
64.15,8.46,184.44,0.32,0.0
64.28,8.95,204.49,0.3,0.0
58.4,9.55,209.44,0.34,0.0
71.75,9.26,201.98,0.33,0.0
67.65,7.76,217.91,0.19,0.0
70.46,9.19,202.54,0.2,0.0
73.08,8.7,205.11,0.26,0.0
62.34,7.92,198.77,0.37,0.0
73.74,8.36,200.92,0.38,0.0
74.7,8.61,202.53,0.35,0.0
70.5,7.51,211.73,0.27,0.0
67.1,8.97,208.27,0.31,0.0
67.07,8.08,188.33,0.31,0.0
62.62,8.43,210.36,0.33,0.0
109.46,18.1,171.42,0.82,1.0
68.57,9.55,190.95,0.39,0.0
65.19,7.89,214.5,0.45,0.0
70.76,7.63,212.65,0.28,0.0
70.89,6.73,196.48,0.25,0.0
70.05,10.04,191.06,0.4,0.0
73.24,8.99,210.48,0.23,0.0
59.51,9.51,188.31,0.37,0.0
59.0,8.41,201.75,0.27,0.0
67.71,7.68,197.36,0.33,0.0
61.43,8.94,200.4,0.32,0.0
65.95,8.61,207.55,0.49,0.0
56.08,8.13,196.84,0.3,0.0
60.24,7.36,204.94,0.2,0.0
62.2,7.57,215.78,0.18,0.0
69.49,7.51,209.62,0.23,0.0
63.96,7.49,208.77,0.35,0.0
65.65,7.93,206.04,0.21,0.0
71.88,8.82,201.31,0.24,0.0
109.34,15.63,201.35,0.93,1.0
67.05,7.54,182.76,0.36,0.0
65.69,8.0,207.63,0.46,0.0
70.84,7.86,192.38,0.41,0.0
74.41,9.93,186.42,0.39,0.0
102.21,20.6,159.14,0.87,1.0
71.82,9.07,192.85,0.29,0.0
73.99,8.95,200.83,0.19,0.0
60.33,8.34,199.74,0.24,0.0
102.6,16.59,176.74,0.87,1.0
65.08,8.04,208.69,0.16,0.0
106.35,18.59,199.61,0.89,1.0
59.68,7.85,193.62,0.28,0.0
67.76,8.29,209.38,0.34,0.0
58.89,7.12,190.39,0.42,0.0
60.46,8.12,204.03,0.25,0.0
112.33,18.05,194.31,0.95,1.0
65.41,7.8,186.64,0.43,0.0
68.94,7.61,207.67,0.28,0.0
65.27,8.52,208.54,0.29,0.0
66.47,7.89,197.59,0.17,0.0
69.41,8.39,207.11,0.21,0.0
68.77,8.6,217.34,0.34,0.0
67.51,8.81,204.73,0.32,0.0
70.71,8.12,197.16,0.36,0.0
72.6,8.96,213.56,0.24,0.0
63.73,9.42,199.56,0.4,0.0
63.22,9.11,197.75,0.36,0.0
68.47,8.2,214.66,0.23,0.0
72.02,8.31,187.98,0.3,0.0
60.06,8.97,195.26,0.32,0.0
58.92,8.52,207.19,0.37,0.0
63.34,7.53,211.25,0.25,0.0
105.47,17.78,184.66,0.84,1.0
71.49,9.7,201.71,0.28,0.0
66.75,7.78,207.18,0.47,0.0
72.31,8.44,209.84,0.23,0.0
67.27,8.75,201.37,0.28,0.0
63.43,8.03,203.7,0.42,0.0
68.09,8.9,196.42,0.29,0.0
71.3,9.08,191.92,0.31,0.0
104.95,15.08,201.58,0.92,1.0
64.95,8.47,189.08,0.16,0.0
63.12,6.23,218.36,0.3,0.0
59.62,6.62,193.34,0.28,0.0
71.66,9.65,214.22,0.21,0.0
61.8,9.37,202.42,0.28,0.0
69.87,7.36,198.28,0.25,0.0
61.51,9.11,198.58,0.27,0.0
62.86,7.97,211.59,0.39,0.0
60.45,8.65,211.34,0.32,0.0
66.74,10.15,203.06,0.42,0.0
56.96,5.0,208.72,0.28,0.0
61.34,7.7,204.99,0.36,0.0
65.41,8.47,209.29,0.38,0.0
61.3,8.29,208.92,0.17,0.0
64.5,8.52,207.7,0.26,0.0
60.97,8.98,209.68,0.29,0.0
63.33,8.96,198.07,0.32,0.0
62.38,8.64,211.36,0.32,0.0
66.94,7.35,218.68,0.37,0.0
65.46,7.98,207.24,0.34,0.0
66.53,8.98,204.93,0.26,0.0
63.55,8.47,208.57,0.25,0.0
103.12,16.91,202.41,0.86,1.0
60.91,7.3,200.29,0.35,0.0
66.42,8.29,194.21,0.16,0.0
69.77,8.04,196.86,0.32,0.0
68.77,8.21,203.06,0.27,0.0
63.95,7.5,198.78,0.36,0.0
67.0,7.86,199.02,0.36,0.0
67.43,8.33,199.61,0.34,0.0
65.21,8.25,208.9,0.34,0.0
70.16,8.19,202.4,0.33,0.0
65.3,7.75,210.59,0.27,0.0
107.97,18.9,179.09,0.86,1.0
64.98,8.4,201.16,0.13,0.0
69.6,8.49,198.59,0.19,0.0
72.54,8.78,214.24,0.31,0.0
72.63,8.61,206.96,0.4,0.0
64.23,8.51,203.58,0.25,0.0
67.88,7.44,204.7,0.19,0.0
60.82,8.65,210.23,0.3,0.0
58.67,7.53,191.19,0.35,0.0
112.58,16.25,213.64,0.89,1.0
66.05,8.23,203.35,0.32,0.0
62.39,8.03,214.18,0.38,0.0
69.87,8.28,201.29,0.36,0.0
60.12,9.19,197.6,0.2,0.0
63.51,8.57,194.98,0.45,0.0
66.34,8.83,196.39,0.24,0.0
67.71,8.08,197.49,0.37,0.0
105.81,17.45,188.86,0.85,1.0
62.46,6.62,204.65,0.27,0.0
73.09,9.15,209.27,0.2,0.0
69.96,7.92,200.23,0.26,0.0
68.62,8.43,194.79,0.31,0.0
60.61,9.24,202.34,0.19,0.0
68.34,10.2,209.39,0.35,0.0
70.63,7.48,198.45,0.21,0.0
66.27,8.58,212.58,0.31,0.0
72.19,7.81,211.87,0.43,0.0
62.64,7.92,212.66,0.3,0.0
72.5,6.92,191.29,0.32,0.0
64.32,7.91,194.22,0.27,0.0
63.47,6.6,215.87,0.26,0.0
65.88,9.07,193.81,0.25,0.0
106.72,18.85,212.64,0.93,1.0
65.94,7.62,205.47,0.19,0.0
61.33,8.88,209.83,0.28,0.0
68.17,8.13,190.02,0.27,0.0
66.81,7.65,221.79,0.32,0.0
102.12,19.36,247.31,0.85,1.0
61.86,8.64,200.43,0.48,0.0
67.02,10.21,216.72,0.31,0.0
66.5,7.88,205.94,0.32,0.0
59.82,7.38,203.15,0.24,0.0
66.52,8.55,207.9,0.39,0.0
63.22,9.28,203.83,0.26,0.0
68.69,7.87,198.26,0.41,0.0
68.48,8.47,206.09,0.27,0.0
59.68,7.74,199.78,0.32,0.0
63.47,9.37,201.58,0.31,0.0
59.49,7.27,206.65,0.4,0.0
69.19,8.62,201.27,0.28,0.0
57.15,7.47,196.82,0.23,0.0
58.47,7.19,209.98,0.3,0.0
60.09,8.71,212.09,0.3,0.0
108.19,18.08,207.72,0.92,1.0
63.79,8.31,209.86,0.29,0.0
60.74,7.76,199.15,0.26,0.0
71.26,8.23,202.81,0.2,0.0
64.07,6.99,212.81,0.31,0.0
64.27,8.91,207.61,0.18,0.0
78.59,7.05,212.02,0.42,0.0
70.44,7.91,206.82,0.33,0.0
58.5,8.29,215.6,0.23,0.0
55.66,7.98,201.39,0.25,0.0
111.65,18.22,153.1,0.85,1.0
66.19,8.69,215.21,0.22,0.0
63.45,7.99,203.83,0.2,0.0
67.6,8.56,191.37,0.31,0.0
67.91,9.76,187.52,0.3,0.0
63.72,8.98,200.46,0.28,0.0
106.54,19.81,228.07,0.86,1.0
71.11,8.38,204.88,0.25,0.0
68.85,7.91,199.57,0.3,0.0
102.69,17.4,163.96,0.81,1.0
63.07,8.51,194.11,0.25,0.0
66.19,7.01,198.17,0.3,0.0
62.71,7.82,198.57,0.29,0.0
109.75,17.0,203.52,0.97,1.0
106.58,17.54,156.71,0.91,1.0
106.31,17.37,171.77,0.87,1.0
72.54,7.97,203.32,0.38,0.0
66.25,6.59,203.59,0.37,0.0
106.87,15.86,217.48,0.99,1.0
67.65,8.73,199.26,0.29,0.0
67.54,8.08,203.25,0.19,0.0
60.26,8.02,185.62,0.22,0.0
80.47,7.51,196.88,0.38,0.0
68.61,8.55,207.18,0.3,0.0
64.89,7.24,209.82,0.24,0.0
68.21,8.75,204.73,0.21,0.0
64.82,7.9,196.01,0.27,0.0
62.07,8.43,201.78,0.34,0.0
68.06,8.93,213.55,0.31,0.0
57.23,6.13,207.56,0.37,0.0
68.93,10.2,203.06,0.3,0.0
107.09,18.62,188.85,0.98,1.0
61.87,8.0,206.1,0.25,0.0
55.83,9.17,199.75,0.42,0.0
67.84,8.55,213.58,0.27,0.0
75.42,9.34,204.51,0.23,0.0
66.62,8.2,204.73,0.3,0.0
63.7,8.44,203.18,0.23,0.0
66.98,7.38,199.63,0.33,0.0
69.11,8.41,206.44,0.34,0.0
107.0,17.7,186.08,1.04,1.0
60.47,8.44,202.66,0.37,0.0
69.42,8.36,205.73,0.29,0.0
71.04,7.21,196.39,0.34,0.0
104.79,19.05,133.88,0.98,1.0
73.71,7.24,206.91,0.41,0.0
68.86,7.54,209.55,0.46,0.0
60.05,9.45,194.4,0.21,0.0
65.34,8.36,206.24,0.28,0.0
72.09,8.03,214.67,0.35,0.0
100.55,15.48,191.99,0.8,1.0
67.18,7.41,206.35,0.3,0.0
70.65,8.78,207.02,0.35,0.0
66.81,8.31,195.85,0.29,0.0
60.52,8.11,208.9,0.43,0.0
63.29,8.52,207.7,0.3,0.0
58.37,7.65,198.5,0.22,0.0
58.93,8.05,194.63,0.19,0.0
101.76,15.72,209.29,0.95,1.0
57.5,7.08,206.31,0.21,0.0
107.47,15.93,212.56,0.92,1.0
68.53,8.67,216.31,0.28,0.0
63.11,8.77,205.22,0.19,0.0
63.59,8.09,206.14,0.25,0.0
61.84,7.42,201.65,0.32,0.0
66.82,8.98,200.03,0.3,0.0
67.38,9.18,208.69,0.35,0.0
65.77,8.35,195.6,0.4,0.0
60.36,8.81,210.93,0.22,0.0
58.31,8.14,205.39,0.19,0.0
63.7,7.22,209.89,0.35,0.0
63.9,8.48,199.13,0.32,0.0
70.06,6.94,203.28,0.18,0.0
65.37,8.07,208.17,0.17,0.0
69.02,7.51,204.61,0.29,0.0
70.72,10.13,203.51,0.28,0.0
69.59,7.79,211.85,0.33,0.0
59.77,8.93,212.43,0.15,0.0
69.87,9.93,205.28,0.39,0.0
63.55,8.85,196.53,0.34,0.0
60.28,9.1,197.75,0.28,0.0
63.1,8.58,199.47,0.28,0.0
61.36,7.61,204.56,0.45,0.0
69.6,8.42,207.45,0.34,0.0
68.61,6.57,211.3,0.33,0.0
69.5,7.64,198.77,0.32,0.0
64.02,8.33,210.0,0.25,0.0
67.65,7.25,205.27,0.33,0.0
68.57,8.21,202.73,0.37,0.0
77.21,7.2,203.51,0.33,0.0
66.68,7.28,210.89,0.23,0.0
59.68,9.19,213.84,0.31,0.0
67.44,11.0,201.19,0.42,0.0
68.31,8.04,193.39,0.34,0.0
61.21,9.05,204.24,0.29,0.0
61.06,8.64,198.56,0.23,0.0
69.18,8.5,202.43,0.35,0.0
71.5,7.98,204.83,0.27,0.0
54.37,9.8,208.2,0.37,0.0
70.07,9.54,208.21,0.36,0.0
68.18,8.61,199.2,0.41,0.0
65.37,7.73,199.32,0.3,0.0
67.04,7.22,206.8,0.25,0.0
68.47,7.89,204.78,0.31,0.0
69.68,7.8,188.68,0.26,0.0
74.05,9.31,202.09,0.25,0.0
67.67,6.94,204.31,0.37,0.0
62.35,9.56,202.8,0.34,0.0
106.12,18.07,194.69,0.93,1.0
66.87,7.89,215.61,0.33,0.0
66.4,8.7,200.67,0.26,0.0
75.03,9.42,201.82,0.35,0.0
71.71,8.89,205.59,0.34,0.0
67.31,8.9,195.87,0.33,0.0
62.54,8.12,212.01,0.16,0.0
63.55,8.19,200.68,0.32,0.0
72.26,8.21,201.25,0.21,0.0
105.54,18.23,168.07,0.93,1.0
69.03,5.91,202.31,0.3,0.0
68.83,7.93,202.56,0.31,0.0
66.42,8.63,201.33,0.29,0.0
70.43,7.67,207.53,0.35,0.0
60.91,7.51,192.5,0.34,0.0
64.73,7.79,192.23,0.26,0.0
67.51,8.42,204.53,0.34,0.0
65.84,7.8,211.25,0.41,0.0
70.39,6.88,207.81,0.3,0.0
61.88,8.36,200.1,0.32,0.0
66.19,8.86,203.33,0.2,0.0
67.47,8.28,219.3,0.33,0.0
67.84,8.13,201.03,0.24,0.0
65.88,8.91,198.2,0.28,0.0
71.0,7.17,202.87,0.35,0.0
68.09,7.53,198.32,0.27,0.0
68.48,8.83,217.28,0.4,0.0
60.43,8.11,210.29,0.3,0.0
55.5,7.53,218.88,0.26,0.0
65.19,8.86,204.25,0.22,0.0
66.75,6.55,199.08,0.27,0.0
106.97,15.67,143.14,0.86,1.0
62.48,8.54,199.17,0.24,0.0
69.16,7.99,209.94,0.34,0.0
109.54,19.92,216.26,0.96,1.0
71.79,7.92,208.86,0.23,0.0
68.66,8.41,206.24,0.3,0.0
65.15,7.71,208.93,0.33,0.0
59.12,8.23,210.62,0.36,0.0
68.42,9.04,199.02,0.25,0.0
106.18,17.16,186.39,0.79,1.0
69.56,8.09,205.64,0.22,0.0
102.3,20.18,138.8,0.87,1.0
56.36,9.31,198.02,0.24,0.0
67.53,7.85,210.38,0.32,0.0
64.53,8.99,197.09,0.3,0.0
65.44,9.5,197.84,0.33,0.0
71.21,7.31,206.62,0.45,0.0
69.18,8.97,211.55,0.31,0.0
70.8,7.65,201.71,0.19,0.0
103.59,16.64,139.72,0.76,1.0
60.96,8.54,206.14,0.4,0.0
69.82,7.63,193.25,0.21,0.0
103.43,19.58,189.42,1.03,1.0
65.63,7.84,194.81,0.41,0.0
63.78,8.92,200.19,0.22,0.0
69.22,7.05,197.1,0.26,0.0
62.53,8.12,200.75,0.29,0.0
66.32,8.74,211.12,0.2,0.0
105.5,17.89,184.45,0.89,1.0
71.53,9.17,210.67,0.3,0.0
65.08,7.88,202.17,0.36,0.0
64.97,8.48,199.16,0.23,0.0
72.71,7.06,195.99,0.32,0.0
65.46,8.27,198.7,0.32,0.0
101.05,18.18,204.39,0.92,1.0
67.38,7.65,204.26,0.29,0.0
63.48,8.01,193.85,0.42,0.0
72.29,8.41,200.81,0.31,0.0
66.44,8.88,201.15,0.33,0.0
65.11,7.2,206.2,0.18,0.0
66.5,8.99,209.48,0.3,0.0
105.46,19.45,144.86,0.84,1.0
59.06,7.77,196.78,0.38,0.0
54.58,8.58,213.89,0.17,0.0
62.06,7.98,200.56,0.26,0.0
59.35,8.92,198.87,0.27,0.0
73.0,8.24,204.81,0.44,0.0
65.49,7.42,205.96,0.26,0.0
62.69,8.65,203.75,0.35,0.0
63.02,7.51,205.74,0.46,0.0
75.38,8.58,201.28,0.34,0.0
65.91,8.41,213.62,0.21,0.0
63.07,8.23,211.17,0.27,0.0
67.07,7.92,208.7,0.27,0.0
57.63,7.63,207.36,0.24,0.0
63.7,9.11,207.08,0.24,0.0
101.56,14.34,198.63,0.8,1.0
64.38,7.91,200.07,0.34,0.0
70.6,7.74,194.98,0.3,0.0
63.99,8.71,203.05,0.34,0.0
70.69,8.97,191.34,0.27,0.0
68.01,6.82,197.44,0.26,0.0
68.98,9.53,204.44,0.33,0.0
62.91,7.42,214.29,0.29,0.0
62.74,9.54,206.95,0.31,0.0
64.1,7.58,192.95,0.21,0.0
69.68,9.8,211.49,0.3,0.0
63.54,9.06,195.7,0.31,0.0
67.23,6.84,208.82,0.42,0.0
75.87,6.54,196.3,0.25,0.0
65.32,8.18,198.51,0.37,0.0
65.96,8.45,202.3,0.2,0.0
72.92,8.92,191.26,0.25,0.0
66.6,10.04,207.12,0.38,0.0
68.21,8.01,198.09,0.3,0.0
57.4,7.98,207.04,0.42,0.0
65.53,7.85,211.69,0.24,0.0
61.46,8.47,207.31,0.3,0.0
66.13,8.52,204.17,0.26,0.0
104.94,20.75,193.86,0.79,1.0
72.05,7.28,202.16,0.27,0.0
72.76,8.66,219.37,0.38,0.0
70.4,8.46,195.61,0.33,0.0
65.96,5.93,206.14,0.31,0.0
66.56,6.66,197.91,0.38,0.0
66.72,6.72,189.58,0.4,0.0
64.73,8.46,207.63,0.26,0.0
60.95,8.15,210.16,0.23,0.0
56.45,8.52,210.17,0.38,0.0
74.22,7.83,196.91,0.3,0.0
67.87,8.9,211.58,0.18,0.0
69.6,7.72,200.04,0.27,0.0
65.15,7.19,186.05,0.38,0.0
66.61,7.96,208.11,0.36,0.0
66.07,9.31,201.83,0.39,0.0
102.54,19.04,192.19,0.89,1.0
68.0,7.82,205.69,0.23,0.0
61.8,8.37,209.31,0.25,0.0
70.99,7.55,194.17,0.3,0.0
58.92,8.96,199.7,0.3,0.0
64.5,7.6,204.07,0.42,0.0
72.97,8.66,203.65,0.36,0.0
70.88,8.27,210.82,0.33,0.0
63.81,8.73,211.41,0.3,0.0
68.97,7.81,205.93,0.32,0.0
72.65,8.37,206.24,0.3,0.0
53.95,9.71,196.65,0.22,0.0
57.14,7.29,205.74,0.36,0.0
63.05,7.94,208.46,0.32,0.0
63.72,7.28,201.68,0.21,0.0
69.72,7.19,204.56,0.35,0.0
68.88,8.14,199.14,0.33,0.0
64.98,9.91,208.19,0.17,0.0
108.05,19.51,214.54,0.95,1.0
66.75,9.26,191.61,0.19,0.0
63.96,9.63,207.86,0.2,0.0
63.77,8.89,203.29,0.29,0.0
68.78,8.41,200.75,0.25,0.0
66.17,9.4,197.83,0.25,0.0
79.98,7.28,202.27,0.35,0.0
103.9,17.53,193.19,0.83,1.0
59.78,8.54,205.63,0.33,0.0
61.15,8.53,202.45,0.38,0.0
80.81,9.63,205.73,0.31,0.0
68.67,8.44,213.57,0.37,0.0
57.39,6.45,204.66,0.26,0.0
68.93,7.58,206.1,0.3,0.0
65.28,8.15,202.9,0.31,0.0
61.2,9.55,200.65,0.31,0.0
66.13,7.72,196.49,0.32,0.0
71.54,6.43,205.18,0.3,0.0
69.83,8.51,200.25,0.41,0.0
64.51,7.12,201.63,0.33,0.0
63.56,8.27,209.93,0.36,0.0
71.71,8.02,198.5,0.33,0.0
64.28,7.46,213.34,0.23,0.0
66.69,8.23,202.01,0.38,0.0
62.44,7.78,201.51,0.2,0.0
64.38,8.69,196.77,0.36,0.0
58.84,8.28,208.67,0.44,0.0
68.06,8.3,207.18,0.29,0.0
70.4,9.22,195.68,0.29,0.0
63.5,8.22,200.74,0.34,0.0
59.96,7.92,198.46,0.39,0.0
66.69,8.73,207.31,0.32,0.0
61.92,9.22,198.46,0.23,0.0
61.1,8.63,215.2,0.33,0.0
64.09,6.57,190.41,0.3,0.0
70.44,9.9,199.25,0.3,0.0
59.19,7.49,204.26,0.21,0.0
68.69,7.14,212.69,0.46,0.0
102.33,17.24,191.85,0.85,1.0
71.96,5.48,202.73,0.25,0.0
66.92,8.46,195.65,0.32,0.0
64.47,7.95,199.96,0.39,0.0
69.44,8.92,199.32,0.35,0.0
63.54,7.29,205.14,0.28,0.0
101.77,19.0,154.97,0.91,1.0
69.07,8.3,199.02,0.22,0.0
61.66,8.24,212.08,0.41,0.0
62.82,7.6,200.58,0.28,0.0
67.69,7.07,215.92,0.27,0.0
68.38,8.24,195.19,0.19,0.0
70.89,7.78,192.13,0.24,0.0
59.87,9.33,198.52,0.24,0.0
65.24,8.57,208.38,0.19,0.0
56.91,8.85,199.34,0.34,0.0
60.62,6.96,203.65,0.24,0.0
66.83,8.78,193.45,0.21,0.0
64.58,8.79,205.08,0.3,0.0
63.14,8.83,209.14,0.41,0.0
68.63,8.68,201.14,0.32,0.0
63.79,6.75,197.95,0.33,0.0
62.01,6.93,198.92,0.35,0.0
67.46,8.91,192.33,0.2,0.0
71.11,7.73,211.9,0.41,0.0
73.6,7.6,205.31,0.34,0.0
61.08,8.25,205.06,0.37,0.0
69.59,8.36,204.7,0.52,0.0
68.42,5.93,201.63,0.31,0.0
56.31,7.76,200.11,0.43,0.0
69.49,7.9,206.33,0.29,0.0
58.52,7.67,197.32,0.44,0.0
64.17,8.22,209.99,0.3,0.0
68.12,7.96,202.03,0.3,0.0
69.68,8.15,210.44,0.26,0.0
64.91,7.6,199.93,0.42,0.0
59.18,8.21,220.72,0.35,0.0
69.33,6.64,207.74,0.25,0.0
59.25,7.67,217.92,0.29,0.0
105.88,19.07,186.19,0.88,1.0
69.74,10.17,201.47,0.3,0.0
111.11,16.16,224.16,0.86,1.0
63.02,8.45,195.44,0.27,0.0
61.26,7.67,204.52,0.2,0.0
68.93,8.6,201.84,0.27,0.0
64.7,7.89,203.13,0.35,0.0
67.43,8.37,209.77,0.28,0.0
103.1,17.43,203.39,0.8,1.0
62.79,9.04,196.5,0.34,0.0
65.82,10.7,200.74,0.34,0.0
71.34,6.45,203.14,0.26,0.0
68.63,9.93,197.62,0.37,0.0
70.35,6.8,210.17,0.29,0.0
71.86,9.73,190.32,0.28,0.0
75.05,6.84,205.08,0.29,0.0
66.17,7.69,203.19,0.3,0.0
100.57,17.66,161.86,0.87,1.0
64.18,8.81,199.86,0.33,0.0
62.91,7.26,190.92,0.31,0.0
64.03,7.58,213.7,0.37,0.0
61.53,8.65,180.93,0.21,0.0
66.57,8.86,211.3,0.41,0.0
56.34,7.35,193.52,0.29,0.0
66.81,8.5,194.9,0.36,0.0
59.54,8.26,195.58,0.37,0.0
108.18,17.39,189.76,0.97,1.0
70.73,8.94,204.62,0.25,0.0
66.17,7.88,209.96,0.3,0.0
69.09,8.88,203.58,0.3,0.0
64.38,8.82,200.56,0.38,0.0
67.97,7.54,190.37,0.26,0.0
64.95,6.54,204.32,0.33,0.0
71.22,7.69,199.26,0.28,0.0
62.11,9.24,182.72,0.43,0.0
71.66,8.32,189.72,0.32,0.0
69.94,9.97,204.29,0.33,0.0
107.53,18.76,202.65,0.88,1.0
67.35,8.05,191.62,0.24,0.0
67.23,9.04,211.2,0.26,0.0
58.59,9.39,206.54,0.35,0.0
69.96,7.91,199.56,0.29,0.0
66.24,7.61,214.59,0.41,0.0
58.0,8.64,196.85,0.35,0.0
107.75,19.29,167.81,0.83,1.0
67.98,7.9,194.32,0.27,0.0
68.43,9.31,195.05,0.25,0.0
70.66,8.32,203.47,0.17,0.0
66.51,8.44,190.39,0.2,0.0
51.03,9.45,193.07,0.2,0.0
65.96,8.9,206.24,0.41,0.0
69.53,9.26,199.17,0.29,0.0
65.12,8.46,209.31,0.32,0.0
65.5,7.77,207.89,0.17,0.0
67.62,7.91,198.89,0.25,0.0
68.06,7.42,194.06,0.31,0.0
66.13,6.73,204.04,0.22,0.0
59.33,7.41,203.37,0.25,0.0
64.3,8.95,204.27,0.29,0.0
63.38,8.7,206.31,0.28,0.0
59.79,8.73,205.64,0.28,0.0
56.77,7.45,196.84,0.32,0.0
62.61,8.1,197.85,0.34,0.0
56.6,8.52,213.19,0.38,0.0
67.05,7.69,202.2,0.37,0.0
104.9,17.81,188.66,0.86,1.0
64.97,8.18,198.69,0.26,0.0
66.32,7.68,206.52,0.35,0.0
66.36,8.61,220.87,0.3,0.0
64.04,9.18,218.03,0.21,0.0
66.92,8.92,209.19,0.22,0.0
74.36,8.92,196.76,0.31,0.0
62.04,8.13,192.39,0.22,0.0
113.06,16.7,150.0,0.8,1.0
68.86,8.03,202.85,0.32,0.0
60.01,8.91,199.01,0.35,0.0
66.64,8.86,201.92,0.34,0.0
67.04,8.85,206.13,0.39,0.0
64.69,9.74,197.64,0.31,0.0
70.19,7.2,216.46,0.3,0.0
63.71,7.22,203.85,0.25,0.0
63.94,6.54,215.03,0.28,0.0
68.98,8.42,203.73,0.34,0.0
68.81,7.65,209.8,0.3,0.0
63.02,9.45,199.45,0.3,0.0
104.22,20.43,186.1,0.77,1.0
58.22,8.41,212.66,0.23,0.0
67.22,7.44,207.48,0.31,0.0
69.55,8.66,207.76,0.24,0.0
68.48,9.21,212.42,0.33,0.0
71.85,8.08,207.22,0.48,0.0
62.46,6.92,209.99,0.2,0.0
70.12,7.52,209.97,0.33,0.0
67.79,9.11,201.62,0.29,0.0
106.44,13.46,203.65,0.94,1.0
72.4,7.44,201.3,0.3,0.0
60.93,8.23,199.96,0.34,0.0
68.22,7.78,201.45,0.35,0.0
102.76,22.01,180.21,0.84,1.0
69.34,8.73,204.06,0.33,0.0
68.58,8.09,204.77,0.36,0.0
63.23,8.92,210.7,0.27,0.0
66.87,7.67,209.72,0.3,0.0
64.56,8.68,208.54,0.45,0.0
69.99,8.17,202.35,0.5,0.0
65.4,8.44,196.43,0.35,0.0
68.18,9.69,205.6,0.3,0.0
68.85,6.89,183.85,0.15,0.0
61.91,7.23,196.06,0.33,0.0
65.59,9.04,201.48,0.3,0.0
71.08,6.66,202.09,0.35,0.0
63.0,8.36,198.1,0.36,0.0
74.04,9.08,200.17,0.46,0.0
69.01,8.94,199.22,0.37,0.0
62.41,8.52,204.38,0.23,0.0
64.0,6.45,213.75,0.42,0.0
67.7,8.25,195.91,0.16,0.0
70.7,7.45,197.02,0.3,0.0
62.83,8.21,205.98,0.33,0.0
71.93,8.82,197.39,0.36,0.0
76.88,8.11,200.88,0.28,0.0
61.8,8.29,201.96,0.17,0.0
61.63,6.7,209.29,0.2,0.0
68.73,9.73,207.43,0.16,0.0
60.31,8.53,202.64,0.34,0.0
56.51,8.52,195.26,0.22,0.0
70.67,8.75,197.53,0.35,0.0
106.16,15.93,191.02,0.87,1.0
65.14,6.88,214.39,0.47,0.0
66.9,9.13,210.08,0.29,0.0
60.54,8.19,200.95,0.17,0.0
63.82,6.94,203.84,0.18,0.0
63.16,9.46,200.23,0.25,0.0
68.29,6.46,208.18,0.3,0.0
58.48,9.82,214.14,0.39,0.0
107.47,16.53,186.22,0.97,1.0
108.16,15.67,205.98,0.88,1.0
66.14,8.1,191.19,0.29,0.0
65.88,8.36,205.18,0.33,0.0
59.29,7.88,199.63,0.41,0.0
71.56,7.14,199.77,0.28,0.0
67.28,8.74,204.11,0.38,0.0
62.59,6.64,193.43,0.34,0.0
102.73,20.87,184.53,0.91,1.0
73.93,7.56,219.66,0.28,0.0
64.38,7.06,208.32,0.45,0.0
70.73,7.79,208.63,0.42,0.0
68.11,8.22,208.15,0.26,0.0
106.62,17.64,188.49,0.83,1.0
70.23,7.04,194.84,0.31,0.0
62.01,8.48,195.15,0.38,0.0
69.26,8.84,188.34,0.26,0.0
72.92,9.62,199.94,0.31,0.0
62.59,8.44,207.27,0.32,0.0
71.68,8.51,195.67,0.34,0.0
64.25,8.65,205.71,0.29,0.0
73.24,7.35,204.01,0.09,0.0
66.51,8.11,206.07,0.26,0.0
108.58,20.54,182.99,0.89,1.0
68.63,8.28,208.81,0.23,0.0
73.69,9.3,200.82,0.41,0.0
75.9,7.82,198.17,0.32,0.0
105.87,20.92,208.7,0.81,1.0
58.6,8.29,207.81,0.38,0.0
62.06,8.46,203.94,0.33,0.0
68.14,9.37,192.55,0.39,0.0
65.34,7.95,209.78,0.29,0.0
66.81,7.44,196.81,0.38,0.0
58.06,9.12,211.09,0.41,0.0
100.96,20.19,159.18,0.94,1.0
63.6,7.94,201.95,0.37,0.0
57.01,8.28,196.48,0.28,0.0
65.66,7.3,212.63,0.28,0.0
61.91,6.7,193.82,0.27,0.0
57.82,8.94,203.43,0.31,0.0
61.1,10.24,207.32,0.31,0.0
65.13,7.37,206.45,0.25,0.0
62.91,6.66,201.07,0.33,0.0
70.41,7.47,209.21,0.3,0.0
75.59,7.7,208.21,0.38,0.0
64.03,9.07,192.69,0.24,0.0
59.88,9.65,195.1,0.24,0.0
67.99,9.4,200.36,0.26,0.0
62.99,9.51,203.23,0.26,0.0
67.32,7.82,211.56,0.25,0.0
67.81,8.34,211.49,0.27,0.0
73.19,9.19,199.47,0.13,0.0
61.93,8.67,196.38,0.42,0.0
78.55,7.84,199.24,0.28,0.0
66.35,9.37,210.86,0.33,0.0
63.94,8.56,205.34,0.4,0.0
72.07,8.35,206.92,0.29,0.0
